序号,基金代码,基金简称,类型,日期,单位净值,累计净值,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,成立日期
797,512170,华宝中证医疗ETF,指数型-股票,2025-03-13,0.3434,1.0302,-2.53,3.0,-1.09,26.76,-4.29,-31.11,-38.1,5.11,3.0,2019-05-20
798,159837,易方达中证生物科技主题ETF,指数型-股票,2025-03-14,0.4652,0.4652,1.28,2.33,0.76,22.45,-4.44,-22.29,-32.07,5.92,-53.48,2021-01-14
799,159873,天弘中证全指医疗保健设备与服务ETF,指数型-股票,2025-03-13,0.5919,0.5919,-1.84,2.39,-3.35,23.65,-4.44,-24.24,-27.02,3.35,-40.81,2021-03-16
800,516610,大成中证全指医疗保健设备与服务ETF,指数型-股票,2025-03-14,0.5049,0.5049,1.61,0.8,-1.17,24.42,-4.47,-25.57,-27.99,5.69,-49.51,2021-04-29
801,159891,建信中证全指医疗保健设备与服务ETF,指数型-股票,2025-03-14,0.4542,0.4542,1.61,0.8,-1.2,24.3,-4.64,-26.82,-29.49,5.68,-54.58,2021-05-27
802,159865,国泰中证畜牧养殖ETF,指数型-股票,2025-03-14,0.5691,0.5691,2.37,2.04,-6.27,16.81,-4.74,-29.38,-29.73,0.33,-43.09,2021-03-01
803,516090,易方达中证新能源ETF,指数型-股票,2025-03-13,0.3815,0.763,-1.42,2.01,-5.41,23.18,-4.82,-35.81,-46.66,-0.29,-23.7,2021-03-11
804,159752,申万菱信中证内地新能源主题ETF,指数型-股票,2025-03-14,0.4823,0.4823,-1.06,2.0,-4.65,22.57,-4.9,-36.36,-50.77,-1.29,-52.48,2021-07-20
805,512120,华安中证细分医药ETF,指数型-股票,2025-03-13,0.4063,1.2189,-1.22,1.4,-4.35,14.77,-5.07,-22.61,-29.71,-0.49,21.89,2013-12-04
806,516790,华泰柏瑞中证医疗保健ETF,指数型-股票,2025-03-13,0.5873,0.5873,-1.79,2.53,-2.81,22.87,-5.08,-25.39,-28.16,3.84,-41.27,2021-08-12
807,159843,招商国证食品饮料ETF,指数型-股票,2025-03-13,0.6678,0.6678,1.81,3.49,-4.49,26.69,-5.18,-22.56,-17.82,-1.32,-33.22,2021-01-25
808,513880,华安日经225ETF,指数型-海外股票,2025-03-13,1.2786,1.2786,-1.87,-3.22,-4.29,-2.37,-5.19,22.87,29.49,-3.14,27.86,2019-06-12
809,159849,招商中证生物科技主题ETF,指数型-股票,2025-03-14,0.4858,0.4858,1.25,2.27,0.48,21.6,-5.63,-23.82,-32.98,5.68,-51.42,2021-02-08
810,516270,华安中证内地新能源主题ETF,指数型-股票,2025-03-13,0.4616,0.4616,-1.09,1.92,-4.86,22.08,-5.7,-36.82,-51.12,-1.47,-53.84,2021-07-09
811,159867,鹏华中证畜牧养殖ETF,指数型-股票,2025-03-13,0.5726,0.5726,1.47,1.43,-6.99,15.98,-5.78,-27.7,-31.34,-0.56,-42.74,2021-02-25
812,516850,华夏中证新能源ETF,指数型-股票,2025-03-14,0.7303,0.7303,-1.47,1.93,-5.39,22.63,-6.08,-37.85,-49.18,-0.28,-28.2,2021-03-09
813,159736,天弘中证食品饮料ETF,指数型-股票,2025-03-13,0.7169,0.7169,1.64,3.18,-6.05,26.84,-6.19,-26.05,-23.51,-1.46,-28.31,2021-09-09
814,159928,汇添富中证主要消费ETF,指数型-股票,2025-03-13,0.8127,3.2508,1.75,3.23,-3.96,21.95,-6.2,-22.87,-23.05,-0.53,225.37,2013-08-23
815,560680,广发中证主要消费ETF,指数型-股票,2025-03-13,0.8855,0.8855,1.75,3.22,-3.89,21.75,-6.42,-23.33,,-0.49,-11.45,2022-10-19
816,512600,嘉实中证主要消费ETF,指数型-股票,2025-03-13,0.6902,3.451,1.74,3.22,-3.97,21.62,-6.43,-21.92,-21.06,-0.55,244.96,2014-06-13
817,159689,南方中证主要消费ETF,指数型-股票,2025-03-13,0.7721,0.7721,1.75,3.22,-4.09,21.84,-6.46,-23.35,,-0.58,-22.79,2023-03-03
818,159875,嘉实中证新能源ETF,指数型-股票,2025-03-13,0.4656,0.4656,-1.44,1.95,-5.73,21.98,-6.49,-37.55,-48.4,-0.56,-53.44,2021-08-09
819,516580,博时中证新能源ETF,指数型-股票,2025-03-13,0.4652,0.4652,-1.44,1.86,-5.81,21.62,-6.57,-37.91,-49.81,-0.66,-53.48,2021-07-15
820,159938,广发中证全指医药卫生ETF,指数型-股票,2025-03-13,0.6114,1.2228,-1.4,1.48,-4.03,16.26,-6.63,-24.36,-28.19,0.26,22.28,2014-12-01
821,159672,博时主要消费ETF,指数型-股票,2025-03-13,0.7705,0.7705,1.73,3.17,-3.98,21.34,-6.64,,,-0.58,-22.95,2023-03-23
822,515170,华夏中证细分食品饮料主题ETF,指数型-股票,2025-03-13,0.5881,0.5881,1.71,3.28,-4.73,25.56,-6.67,-24.96,-21.4,-1.47,-41.19,2020-12-30
823,159766,富国中证旅游主题ETF,指数型-股票,2025-03-13,0.6688,0.6688,-0.31,0.07,-13.75,15.45,-6.8,-39.3,-31.11,-5.09,-33.12,2021-07-15
824,562510,华夏中证旅游主题ETF,指数型-股票,2025-03-13,0.6746,0.6746,-0.33,0.04,-13.82,15.38,-6.95,-39.16,-30.76,-5.13,-32.54,2021-12-21
825,159877,南方中证全指医疗保健设备与服务ETF,指数型-股票,2025-03-13,0.5891,0.5891,-1.87,2.42,-3.43,22.02,-6.96,-28.53,-31.87,3.35,-41.09,2021-10-22
826,159929,汇添富中证医药卫生ETF,指数型-股票,2025-03-13,1.2609,1.2609,-1.47,1.03,-4.72,15.6,-6.99,-24.11,-28.61,-0.46,25.93,2013-08-23
827,516930,民生加银中证生物科技主题ETF,指数型-股票,2025-03-13,0.4709,0.4709,-2.32,3.04,-1.79,18.14,-7.16,-25.78,-36.2,3.15,-52.91,2021-08-05
828,562390,银华中证中药ETF,指数型-股票,2025-03-14,0.9625,0.9625,2.8,-0.9,-7.11,14.5,-7.18,-15.42,,-3.62,-3.75,2022-07-20
829,159862,银华中证细分食品饮料产业主题ETF,指数型-股票,2025-03-13,0.69,0.69,1.66,3.2,-4.72,24.37,-7.2,-25.38,-21.48,-1.56,-31.0,2021-10-26
830,516500,华夏中证生物科技主题ETF,指数型-股票,2025-03-13,0.5838,0.5838,-2.31,2.96,-2.03,18.44,-7.42,-25.04,-34.89,2.98,-41.62,2021-03-04
831,515950,富国中证医药50ETF,指数型-股票,2025-03-13,0.855,0.982,-0.84,1.18,-4.28,18.05,-7.54,-23.22,-27.78,-0.54,-3.8,2020-03-16
832,512010,易方达沪深300医药ETF,指数型-股票,2025-03-13,0.3563,1.4252,-1.3,1.08,-4.68,15.01,-7.55,-25.43,-30.94,-1.11,42.52,2013-09-23
833,159883,永赢中证全指医疗器械ETF,指数型-股票,2025-03-13,0.4961,0.4961,-1.53,1.93,-3.52,18.15,-7.65,-24.54,-31.01,2.31,-50.39,2021-04-22
834,159760,泰康国证公共卫生与医疗健康ETF,指数型-股票,2025-03-13,0.5691,0.5691,-1.56,0.74,-5.34,14.35,-7.82,-25.17,-30.23,-1.49,-43.09,2021-12-06
835,159797,汇添富中证全指医疗器械ETF,指数型-股票,2025-03-13,0.7629,0.7629,-1.52,1.88,-3.58,17.68,-7.82,-24.73,,2.2,-23.71,2022-04-28
836,515910,中金MSCI中国A股国际质量ETF,指数型-股票,2025-03-13,0.511,0.511,0.33,0.26,-4.0,21.93,-7.83,-25.5,-28.19,-1.77,-48.9,2021-01-21
837,516900,华安中证申万食品饮料ETF,指数型-股票,2025-03-13,0.6224,0.6224,1.68,2.88,-5.25,23.84,-7.86,-26.59,-23.68,-2.0,-37.76,2021-04-16
838,562600,华夏中证全指医疗器械ETF,指数型-股票,2025-03-13,0.8637,0.8637,-1.55,1.9,-3.67,17.35,-8.37,,,2.13,-13.63,2023-11-23
839,513360,博时全球中国教育(QDII-ETF),指数型-海外股票,2025-03-13,0.5644,0.5644,-2.72,0.09,5.89,40.61,-8.41,1.62,65.17,16.32,-43.56,2021-06-08
840,159838,博时医药50ETF,指数型-股票,2025-03-13,0.5393,0.5393,-0.86,1.11,-4.58,16.88,-8.41,-24.48,-29.56,-0.81,-46.07,2021-07-22
841,515960,嘉实医药健康100ETF,指数型-股票,2025-03-13,0.7268,0.7268,-0.51,1.52,-3.77,15.86,-8.61,-24.04,-29.51,0.15,-27.27,2020-04-24
842,159647,鹏华中证中药ETF,指数型-股票,2025-03-13,0.9566,0.9566,0.63,-1.7,-8.64,12.66,-8.64,-17.47,,-5.19,-4.34,2022-07-20
843,159985,华夏饲料豆粕期货ETF,指数型-其他,2025-03-13,1.9406,1.9406,-0.82,0.82,8.62,0.05,-8.66,0.14,20.6,6.15,94.06,2019-09-24
844,560080,汇添富中证中药ETF,指数型-股票,2025-03-13,1.0339,1.0339,0.65,-1.73,-8.8,12.8,-8.92,-18.4,,-5.29,3.39,2022-09-26
845,561510,华泰柏瑞中证中药ETF,指数型-股票,2025-03-13,1.0099,1.0099,0.64,-1.75,-8.76,12.49,-9.21,-17.41,,-5.32,0.99,2022-07-26
846,159945,广发中证全指能源ETF,指数型-股票,2025-03-13,1.0475,1.0475,3.87,-1.95,-9.66,2.92,-9.68,4.78,14.84,-9.57,4.75,2015-06-25
847,159502,嘉实标普生物科技精选行业ETF(QDII),指数型-海外股票,2025-03-12,0.9328,0.9328,-0.67,-3.15,-7.78,-11.69,-9.87,,,-3.58,-6.72,2023-12-26
848,512690,鹏华中证酒ETF,指数型-股票,2025-03-13,0.6224,1.9448,3.39,5.44,-3.83,27.18,-11.12,-31.26,-24.25,1.07,70.0,2019-04-04
849,159930,汇添富中证能源ETF,指数型-股票,2025-03-13,1.2643,1.2643,4.02,-2.95,-10.31,-0.92,-11.49,9.98,25.39,-10.93,27.6,2013-08-23
850,512290,国泰中证生物医药ETF,指数型-股票,2025-03-13,0.9241,0.9241,-2.58,2.04,-2.29,16.41,-11.69,-24.27,-32.07,1.62,-7.59,2019-04-18
851,513350,富国标普石油天然气勘探及生产精选行业ETF(QDII),指数型-海外股票,2025-03-12,0.9131,0.9131,2.0,-7.68,-9.23,-1.06,-11.72,,,-6.44,-8.69,2023-11-20
852,516820,平安医药及医疗器械创新ETF,指数型-股票,2025-03-13,0.3372,0.3372,-1.46,1.93,-4.37,20.82,-11.75,-34.97,-45.94,0.6,-66.28,2021-06-09
853,159518,嘉实标普石油天然气勘探及生产精选行业ETF(QDII),指数型-海外股票,2025-03-12,0.8729,0.8729,1.99,-7.8,-9.21,-1.05,-12.53,,,-6.51,-12.71,2023-11-01
854,159859,天弘国证生物医药ETF,指数型-股票,2025-03-14,0.372,0.372,-1.15,1.8,-6.04,18.5,-13.55,-37.38,-47.54,0.44,-63.75,2021-06-24
855,159864,国泰中证光伏产业ETF,指数型-股票,2025-03-14,0.4866,0.4866,1.67,2.88,-5.05,19.12,-13.66,-42.65,-47.17,0.25,-51.34,2021-07-28
856,159839,汇添富国证生物医药ETF,指数型-股票,2025-03-13,0.3393,0.3393,-1.17,1.77,-6.09,18.1,-13.88,-37.95,-48.5,0.38,-66.07,2021-02-01
857,159981,建信易盛能源化工期货ETF,指数型-其他,2025-03-14,1.3844,1.3844,-1.11,-3.43,-3.66,0.78,-14.2,-9.04,-19.52,-4.17,38.43,2019-12-13
858,515220,国泰中证煤炭ETF,指数型-股票,2025-03-13,1.0437,2.3474,5.97,0.15,-10.89,6.8,-14.48,-0.81,3.27,-7.56,134.9,2020-01-20
859,159857,天弘中证光伏产业ETF,指数型-股票,2025-03-14,0.6394,0.6394,1.67,2.83,-5.37,18.25,-14.52,-44.24,-49.39,-0.08,-36.06,2021-02-04
860,159508,华安国证生物医药ETF,指数型-股票,2025-03-13,0.7582,0.7582,-1.19,1.68,-6.12,16.77,-14.89,,,0.26,-24.18,2023-06-29
861,560980,广发中证光伏龙头30ETF,指数型-股票,2025-03-14,0.4963,0.4963,2.44,3.12,-4.19,17.61,-16.05,-46.83,,0.34,-50.37,2022-11-16
862,516880,银华中证光伏产业ETF,指数型-股票,2025-03-13,0.6253,0.6253,-0.87,1.63,-6.71,16.62,-16.35,-45.65,-51.44,-1.62,-37.47,2021-01-05
863,561920,招商中证疫苗与生物技术ETF,指数型-股票,2025-03-14,0.6578,0.6578,0.72,1.75,-3.35,21.48,-16.35,,,2.85,-34.22,2023-03-15
864,159643,国泰国证疫苗与生物科技ETF,指数型-股票,2025-03-14,0.5995,0.5995,1.87,0.54,-4.23,17.53,-16.71,-36.08,,1.49,-40.05,2022-08-10
865,516290,汇添富中证光伏产业ETF,指数型-股票,2025-03-13,0.4614,0.4614,-0.88,1.61,-7.03,15.93,-17.28,-46.22,-51.54,-1.79,-53.86,2021-08-09
866,159863,鹏华中证光伏产业ETF,指数型-股票,2025-03-13,0.4932,0.7398,-0.9,1.59,-7.17,15.69,-17.32,-46.22,-51.01,-1.89,-26.02,2021-02-22
867,515790,华泰柏瑞中证光伏产业ETF,指数型-股票,2025-03-13,0.7442,0.7442,-0.89,1.6,-7.11,15.83,-17.38,-46.53,-52.21,-1.83,-25.58,2020-12-07
868,562860,嘉实中证疫苗与生物技术ETF,指数型-股票,2025-03-13,0.6139,0.6139,-2.37,1.98,-5.2,19.11,-17.39,-36.49,,0.95,-38.61,2023-02-16
869,159609,浦银安盛中证光伏产业ETF,指数型-股票,2025-03-13,0.4311,0.4311,-0.92,1.55,-7.15,15.33,-17.67,-46.69,,-1.91,-56.89,2022-06-16
870,159657,鹏华国证疫苗与生物科技ETF,指数型-股票,2025-03-13,0.6334,0.6334,-2.07,0.36,-6.51,15.44,-17.71,-35.68,,-1.03,-36.66,2023-02-22
871,516180,平安中证光伏产业ETF,指数型-股票,2025-03-13,0.6138,0.6138,-0.9,1.54,-7.1,14.99,-17.75,-46.47,-51.9,-1.9,-38.62,2021-02-09
872,159618,华安中证光伏产业ETF,指数型-股票,2025-03-13,0.5911,0.5911,-0.89,1.56,-7.1,15.13,-17.93,-46.96,,-1.89,-40.89,2022-04-08
873,159645,富国国证疫苗与生物科技ETF,指数型-股票,2025-03-13,0.6595,0.6595,-2.12,0.37,-6.77,14.5,-19.01,-38.29,,-1.21,-33.93,2022-09-16
874,563090,易方达上证50增强策略ETF,指数型-股票,2025-03-14,1.095,1.095,2.89,4.39,6.67,23.17,,,,4.46,9.5,2024-05-27
875,562560,华夏中证全指信息技术ETF,指数型-股票,2025-03-13,1.4202,1.4202,-4.52,0.78,7.68,57.59,,,,8.4,42.02,2024-03-27
876,563280,富国MSCI中国A50互联互通增强策略ETF,指数型-股票,2025-03-13,1.0885,1.0885,-1.07,-0.27,0.4,16.97,,,,-0.94,8.84,2024-04-01
877,562580,华夏中证全指可选消费ETF,指数型-股票,2025-03-13,1.1916,1.1916,-1.6,-0.65,2.6,29.42,,,,2.44,19.16,2024-03-18
878,159542,大成中证工程机械ETF,指数型-股票,2025-03-14,1.2435,1.2435,-1.54,11.37,15.29,42.59,,,,17.39,24.35,2024-05-28
879,159558,易方达中证半导体材料设备主题ETF,指数型-股票,2025-03-13,1.2367,1.2367,-5.76,2.9,-0.5,46.13,,,,6.21,23.67,2024-06-06
880,159597,易方达创业板成长ETF,指数型-股票,2025-03-13,1.2085,1.2085,-3.13,-0.27,-2.08,43.89,,,,2.01,20.85,2024-05-08
881,588450,招商上证科创板50成份增强策略ETF,指数型-股票,2025-03-14,1.3776,1.3776,-2.16,4.68,7.5,58.8,,,,7.68,37.76,2024-05-06
882,159307,博时中证红利低波100ETF,指数型-股票,2025-03-13,1.0294,1.0554,0.35,0.15,-2.26,19.34,,,,-3.31,5.75,2024-04-16
883,560850,汇添富中证信息技术应用创新产业ETF,指数型-股票,2025-03-13,1.4879,1.4879,-6.22,2.68,14.03,85.59,,,,21.28,48.79,2024-04-01
884,560150,泰康中证红利低波动ETF,指数型-股票,2025-03-13,1.0939,1.0939,0.39,-0.14,-0.46,15.94,,,,-2.57,9.42,2024-03-15
885,510950,广发上证50ETF,指数型-股票,2025-03-13,1.1052,1.1052,-0.73,0.87,1.61,21.05,,,,-0.33,10.52,2024-04-24
886,159533,博时中证2000ETF,指数型-股票,2025-03-13,1.3476,1.3476,-0.58,6.16,4.85,58.63,,,,14.57,34.76,2024-05-28
887,159525,富国中证红利低波动ETF,指数型-股票,2025-03-13,1.0199,1.0199,0.37,-0.17,-0.55,15.18,,,,-2.67,1.99,2024-05-07
888,159599,西藏东财中证芯片产业ETF,指数型-股票,2025-03-13,1.5478,1.5478,-5.47,2.84,10.89,72.38,,,,8.13,54.78,2024-04-19
889,513210,易方达恒生ETF(QDII),指数型-海外股票,2025-03-13,1.4582,1.4582,-3.61,7.97,17.6,37.22,,,,16.91,45.82,2024-04-10
890,159589,广发中证红利ETF,指数型-股票,2025-03-13,1.0288,1.0452,1.35,0.93,-1.85,15.03,,,,-2.98,4.57,2024-03-14
891,159321,华安中证沪深港黄金产业股票ETF,指数型-股票,2025-03-13,0.962,0.962,3.42,2.41,8.57,16.49,,,,15.43,-3.8,2024-05-09
892,159310,天弘中证芯片产业ETF,指数型-股票,2025-03-14,1.5777,1.5777,-2.33,4.68,12.89,76.1,,,,10.06,57.77,2024-04-18
893,159526,嘉实中证机器人ETF,指数型-股票,2025-03-13,1.389,1.389,-4.65,6.51,13.49,70.64,,,,22.0,38.9,2024-04-16
894,562820,嘉实中证全指集成电路ETF,指数型-股票,2025-03-13,1.7343,1.7343,-5.35,2.98,13.17,85.01,,,,9.9,73.43,2024-04-12
895,561760,博时中证油气资源ETF,指数型-股票,2025-03-13,0.9052,0.9052,1.32,-2.18,-6.03,8.79,,,,-6.1,-9.49,2024-04-19
896,159588,景顺长城国证石油天然气ETF,指数型-股票,2025-03-13,0.9173,0.9173,1.65,-2.23,-6.46,7.21,,,,-7.54,-8.27,2024-05-23
897,159582,博时中证半导体产业ETF,指数型-股票,2025-03-13,1.4878,1.4878,-5.94,3.12,6.48,57.94,,,,7.37,48.78,2024-04-08
898,513170,鹏华恒生中国央企(QDII),指数型-海外股票,2025-03-13,1.2995,1.2995,-1.37,3.8,10.77,27.87,,,,6.51,29.95,2024-04-10
899,159553,海富通中证2000增强策略ETF,指数型-股票,2025-03-13,1.3302,1.3302,-0.29,5.15,3.63,55.4,,,,11.88,33.02,2024-03-27
900,588890,南方上证科创板芯片ETF,指数型-股票,2025-03-13,1.8143,1.8143,-5.22,6.98,12.08,88.85,,,,10.68,81.43,2024-04-15
901,517400,国泰中证沪深港黄金产业股票ETF,指数型-股票,2025-03-14,1.0156,1.0156,5.39,4.59,11.68,20.2,,,,18.91,1.56,2024-04-24
902,159306,平安中证汽车零部件主题ETF,指数型-股票,2025-03-14,1.2126,1.2126,-0.45,4.89,11.87,46.38,,,,15.07,21.26,2024-04-29
903,513820,汇添富中证港股通高股息投资ETF,指数型-股票,2025-03-13,1.1007,1.1277,0.73,3.72,4.36,21.06,,,,1.74,13.0,2024-04-24
904,563180,银华中证高股息策略ETF,指数型-股票,2025-03-13,1.0433,1.0433,2.03,0.09,-3.8,11.44,,,,-5.1,4.33,2024-05-06
905,159300,富国沪深300ETF,指数型-股票,2025-03-13,4.0114,1.1187,-1.14,0.17,-0.21,24.44,,,,-0.35,11.89,2024-05-23
906,563150,银华中证油气资源ETF,指数型-股票,2025-03-13,0.9021,0.9021,1.31,-2.19,-6.19,8.52,,,,-6.17,-9.79,2024-05-22
907,588990,博时上证科创板芯片ETF,指数型-股票,2025-03-13,1.6926,1.6926,-5.16,6.92,11.98,85.43,,,,10.58,69.26,2024-08-08
908,159552,招商中证2000增强策略ETF,指数型-股票,2025-03-14,1.5368,1.5368,1.43,7.04,9.69,61.97,,,,18.02,53.68,2024-06-19
909,562570,华夏中证信息技术应用创新产业ETF,指数型-股票,2025-03-13,1.4586,1.4586,-6.25,2.64,14.71,86.59,,,,21.93,45.83,2024-04-19
910,159561,嘉实德国DAXETF(QDII),指数型-海外股票,2025-03-12,1.2188,1.2188,0.69,6.92,13.47,20.34,,,,17.32,21.88,2024-04-03
911,588860,工银瑞信上证科创板生物医药ETF,指数型-股票,2025-03-13,1.2171,1.2171,-3.44,7.62,3.91,27.95,,,,10.66,21.71,2024-08-08
912,562260,海富通中证汽车零部件主题ETF,指数型-股票,2025-03-13,1.1884,1.1884,-2.66,2.56,9.35,44.77,,,,12.62,19.41,2024-04-19
913,562340,银华中证500质量成长ETF,指数型-股票,2025-03-14,1.06,1.06,2.34,2.57,4.03,25.43,,,,6.21,6.0,2024-04-25
914,159557,嘉实恒生医疗保健ETF(QDII),指数型-海外股票,2025-03-13,1.1387,1.1387,-2.87,13.09,13.94,27.44,,,,16.47,13.87,2024-05-07
915,560690,鹏华中证电信主题ETF,指数型-股票,2025-03-13,1.365,1.365,-3.9,-0.01,3.44,43.62,,,,2.32,36.5,2024-04-01
916,560520,大成中证红利低波动100ETF,指数型-股票,2025-03-14,1.0593,1.0593,1.02,0.65,-2.08,18.01,,,,-2.95,5.93,2024-04-08
917,159528,富国中证国有企业改革ETF,指数型-股票,2025-03-13,1.0581,1.0581,-0.87,-0.24,-1.65,20.46,,,,-1.36,5.81,2024-05-07
918,159315,工银瑞信中证沪深港黄金产业股票ETF,指数型-股票,2025-03-13,1.0192,1.0192,3.46,2.42,8.98,17.32,,,,15.92,1.92,2024-05-30
919,159545,易方达恒生港股通高股息低波动ETF,指数型-股票,2025-03-13,1.2537,1.2997,1.12,6.61,7.17,27.13,,,,4.51,30.59,2024-03-27
920,511130,博时上证30年期国债ETF,指数型-固收,2025-03-13,108.237,1.1087,-2.2,-4.71,-1.02,3.1,,,,-2.45,10.87,2024-03-20
921,159569,景顺长城国证港股通红利低波动率ETF,指数型-股票,2025-03-13,1.1631,1.1631,2.33,5.81,6.17,21.28,,,,1.72,16.31,2024-08-14
922,510720,国泰上证国有企业红利ETF,指数型-股票,2025-03-14,0.9499,0.9909,2.09,-0.53,-2.94,9.14,,,,-5.18,-0.96,2024-04-30
923,560360,万家中证软件服务ETF,指数型-股票,2025-03-13,1.5637,1.5637,-5.95,-0.56,8.15,85.36,,,,17.12,56.37,2024-06-13
924,562700,华夏中证汽车零部件主题ETF,指数型-股票,2025-03-13,1.2028,1.2028,-2.86,2.86,9.68,45.25,,,,13.0,20.28,2024-05-06
925,159309,汇添富中证油气资源ETF,指数型-股票,2025-03-13,0.9319,0.9319,1.37,-2.21,-6.07,8.87,,,,-6.03,-6.81,2024-05-31
926,159578,南方深证主板50ETF,指数型-股票,2025-03-13,1.0924,1.0924,-0.83,0.44,1.54,23.24,,,,1.6,9.24,2024-05-30
927,159303,大成恒生医疗保健ETF(QDII),指数型-海外股票,2025-03-14,1.2861,1.2861,1.36,9.35,18.19,32.45,,,,20.72,28.61,2024-06-18
928,159352,南方中证A500ETF,指数型-股票,2025-03-13,1.0127,1.0127,-1.2,0.37,0.19,,,,,1.0,1.27,2024-09-25
929,520500,华泰柏瑞恒生创新药ETF,指数型-海外股票,2025-03-13,1.1662,1.1662,-1.59,16.59,,,,,,18.14,16.62,2024-12-16
930,588500,易方达上证科创板100增强策略ETF,指数型-股票,2025-03-13,1.4444,1.4444,-4.04,4.42,8.63,59.34,,,,14.1,44.44,2024-06-27
931,520830,华泰柏瑞南方东英沙特ETF,指数型-海外股票,2025-03-12,0.9762,0.9762,-1.6,-5.32,-3.98,-0.45,,,,-3.33,-2.39,2024-07-05
932,159322,平安中证沪深港黄金产业ETF,指数型-股票,2025-03-13,1.0147,1.0147,3.22,2.05,8.34,16.38,,,,14.67,1.47,2024-06-05
933,159305,广发国证新能源电池ETF,指数型-股票,2025-03-13,1.266,1.266,-1.26,6.32,4.29,,,,,6.11,26.6,2024-09-18
934,159329,南方基金南方东英沙特阿拉伯ETF(QDII),指数型-海外股票,2025-03-13,0.9895,0.9895,-0.49,-4.89,-3.44,0.84,,,,-2.93,-1.05,2024-07-05
935,159335,融通中证诚通央企科技创新ETF,指数型-股票,2025-03-13,1.2223,1.2223,-1.07,2.82,3.06,25.07,,,,2.45,22.21,2024-08-22
936,520520,华泰柏瑞恒生消费ETF,指数型-海外股票,2025-03-13,1.051,1.051,-1.37,3.89,0.76,,,,,3.15,5.1,2024-10-23
937,530880,银河上证国有企业红利ETF,指数型-股票,2025-03-13,0.9788,0.9838,1.77,-0.77,-3.23,,,,,-5.46,-1.62,2024-10-30
938,530000,天弘上证50ETF,指数型-股票,2025-03-13,1.2003,1.2003,-0.74,0.81,1.35,21.08,,,,-0.6,20.03,2024-09-04
939,159332,富国中证中央企业红利ETF,指数型-股票,2025-03-13,1.0949,1.0967,0.48,0.8,-1.54,19.21,,,,-2.94,9.67,2024-07-16
940,520890,华泰柏瑞恒生港股通高股息低波动ETF,指数型-股票,2025-03-13,1.2365,1.2365,0.72,6.06,6.45,23.81,,,,3.94,23.61,2024-09-04
941,561930,招商沪深300ETF,指数型-股票,2025-03-14,1.2686,1.2686,1.59,1.78,2.4,27.77,,,,2.22,27.03,2024-09-06
942,159800,鹏华中证800ETF,指数型-股票,2025-03-13,1.1634,1.1634,-1.09,0.53,-0.28,26.11,,,,0.77,16.34,2024-06-27
943,159326,华夏中证电网设备主题ETF,指数型-股票,2025-03-13,1.1207,1.1207,0.62,4.08,-0.44,12.5,,,,0.91,12.07,2024-08-29
944,561570,华泰柏瑞中证油气产业ETF,指数型-股票,2025-03-13,0.9533,0.9533,1.04,-1.69,-4.87,,,,,-4.77,-4.67,2024-10-09
945,588830,鹏华上证科创板新能源ETF,指数型-股票,2025-03-13,1.1652,1.1652,-1.73,4.7,-9.32,26.12,,,,1.66,16.52,2024-07-31
946,159351,嘉实中证A500ETF,指数型-股票,2025-03-13,0.9854,0.9864,-1.19,0.37,0.18,,,,,0.99,-1.36,2024-09-20
947,159353,景顺长城中证A500ETF,指数型-股票,2025-03-13,0.9814,0.9814,-1.18,0.38,0.17,,,,,0.99,-1.86,2024-09-24
948,560610,招商中证A500ETF,指数型-股票,2025-03-13,0.9619,0.9619,-1.19,0.4,0.2,,,,,1.01,-3.81,2024-09-26
949,563360,华泰柏瑞中证A500ETF,指数型-股票,2025-03-13,1.0192,1.0192,-1.2,0.36,0.16,,,,,0.97,1.88,2024-09-25
950,159590,汇添富中证全指软件ETF,指数型-股票,2025-03-13,1.1711,1.1711,-6.31,-1.41,6.7,,,,,16.68,17.11,2024-10-28
951,159338,国泰中证A500ETF,指数型-股票,2025-03-13,0.9631,0.9631,-1.2,0.36,0.17,,,,,0.98,-3.69,2024-09-26
952,159339,银华中证A500ETF,指数型-股票,2025-03-13,0.972,0.972,-1.2,0.34,0.16,,,,,0.97,-2.8,2024-09-26
953,560510,泰康中证A500ETF,指数型-股票,2025-03-13,0.9606,0.9612,-1.19,0.38,0.18,,,,,0.99,-3.88,2024-09-27
954,560530,摩根中证A500ETF,指数型-股票,2025-03-13,0.9916,0.9934,-1.2,0.36,0.14,,,,,0.96,-0.65,2024-09-24
955,560890,新华中证红利低波动ETF,指数型-股票,2025-03-13,1.138,1.138,0.35,-0.18,-0.59,13.99,,,,-2.68,13.8,2024-09-02
956,563220,富国中证A500ETF,指数型-股票,2025-03-13,1.0006,1.0006,-1.2,0.37,0.18,,,,,0.99,0.02,2024-09-25
957,520700,万家中证港股通创新药ETF,指数型-股票,2025-03-13,1.0288,1.0288,-1.52,14.92,14.29,2.88,,,,15.69,2.88,2024-09-13
958,159325,南方中证半导体行业精选ETF,指数型-股票,2025-03-13,1.1341,1.1341,-5.49,4.54,11.58,,,,,10.82,13.41,2024-10-31
959,159318,银华恒指港股通ETF,指数型-股票,2025-03-14,1.323,1.323,-1.0,6.09,19.05,39.54,,,,18.1,32.3,2024-06-13
960,159327,万家中证半导体材料设备主题ETF,指数型-股票,2025-03-13,1.258,1.258,-5.77,2.86,-0.75,45.94,,,,5.95,25.8,2024-07-24
